2020-11-19 01:02:26,453.1140.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,454.1139.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,455.1138.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,456.1138.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,457.1136.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,458.1135.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,459.1135.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,460.1134.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,461.1133.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,462.1133.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,463.1132.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,464.1131.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,465.1130.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,466.1129.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,467.1128.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,468.1127.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,469.1126.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,470.1125.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,471.1124.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,472.1123.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,473.1122.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,474.1121.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,475.1120.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,476.1118.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,477.1117.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,478.1116.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,479.1114.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,480.1113.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,481.1112.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,482.1110.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,483.1109.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,484.1108.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,485.1105.731.None.None.Move.clicking – main.py
